,a1,a2,a3,g1,g2,g3,y
36234,-8.421745,-2.325339,0.3575184,-1.15079,-2.110804,-1.09678,0
36235,-6.590392,4.301453,9.875035,-3.567363,0.1306963,0.2468685,0
36236,6.268804,37.78299,-3.423702,-2.686418,1.233363,0.3961542,0
36237,-5.284305,-3.967967,2.194426,0.1088665,1.297677,-0.3217021,0
36238,6.524331,2.38817,6.338378,-1.93924,4.496551,2.054829,0
36239,8.993654,14.17423,5.641187,-2.548411,3.481098,0.804126,0
36240,5.760949,15.78375,6.175543,-2.217642,1.89179,0.6050722,0
36241,-1.932974,6.601701,9.852376,-2.032894,-0.5564489,-0.5758233,0
36242,2.881734,10.70633,8.405673,-1.931679,-0.6801465,-0.5370006,0
36243,4.059562,10.85982,6.034303,-1.381676,-1.520065,-0.3995676,0
36244,-3.989068,9.138224,6.030683,-1.169829,-1.387015,-0.1904481,0
36245,-3.173803,8.426291,6.579726,-0.9340538,-0.03035147,-0.1429326,0
36246,2.732847,10.04053,5.001743,-0.8494696,0.5781002,-0.05669799,0
36247,8.298191,9.879002,2.180745,-0.7116513,-0.6651219,-0.3962959,0
36248,-0.2738199,8.756373,3.164117,-0.6041952,-2.475797,-0.7669409,0
36249,-8.003085,8.996421,4.112746,-0.6370967,-2.64247,-0.5476126,0
36250,-5.833295,9.095305,2.977886,-0.6745298,-1.354477,-0.2460121,0
36251,1.261421,9.407808,0.6398323,-0.7874603,-0.1962358,0.008922907,0
36252,1.804274,9.115495,-0.216189,-0.8810729,-0.4919695,-0.009697238,0
36253,-2.413094,8.223926,-0.1191563,-1.148397,-0.5920683,0.04105922,0
36254,-3.331527,9.060347,0.7867561,-1.369802,-0.08401054,0.180487,0
36255,-1.307888,8.274449,1.404024,-1.665825,0.3636014,0.2857708,0
36256,-0.5371841,8.610618,2.389411,-1.855284,0.389621,0.3711648,0
36257,1.61244,8.483571,2.485655,-2.158161,0.3733473,0.3566912,0
36258,1.413239,9.433559,2.435141,-2.453911,0.09147599,0.2896022,0
36259,1.951223,8.767949,3.36144,-2.823402,0.08042563,0.3840402,0
36260,2.627342,11.18252,3.356903,-3.145653,-0.09439049,0.3860348,0
36261,7.732014,15.04927,2.800021,-3.685556,-0.5637337,0.0445103,0
36262,14.31874,21.36045,1.718726,-4.153056,-1.599329,-0.2010881,0
36263,4.737884,12.44475,10.47847,-3.553753,-4.140781,-0.7882784,0
36264,-3.503071,8.260658,15.58791,-3.038106,-4.501468,-0.5665264,0
36265,-3.899303,11.55986,14.77557,-2.296455,-2.562692,0.3042263,0
36266,-1.723464,7.402565,13.31549,-1.164193,-1.184894,0.5065333,0
36267,-2.448924,1.169419,12.71407,-0.1254461,0.195108,1.016828,0
36268,1.419669,2.603232,9.93072,-0.006536321,1.068351,0.9323108,0
36269,1.446841,6.159191,8.641332,1.230998,1.220137,1.006916,0
36270,0.9442991,2.776916,9.000935,2.676824,1.273494,0.9860424,0
36271,3.572711,-0.2231716,7.87208,3.506629,1.608065,1.355913,0
36272,5.757583,2.7476,7.192404,4.099876,1.19481,1.581218,0
36273,3.910809,0.8079378,9.221218,5.233083,-0.3866085,1.612195,0
36274,-0.06106023,2.289443,11.23889,5.636454,-0.7610154,1.517789,0
36275,-1.747641,1.549734,12.31518,6.275244,-0.1957488,1.622235,0
36276,-2.542537,2.881524,11.89258,6.140926,0.7404226,1.880968,0
36277,-9.81383,3.185187,11.18519,5.296649,3.003724,2.745034,0
36278,-7.209415,2.453051,11.45496,4.661542,4.800827,3.280375,0
36279,2.643498,1.42207,10.89741,3.470735,7.215656,3.463405,0
36280,16.27295,0.4439569,5.598274,2.465817,7.114096,2.786542,0
36281,13.90008,-3.240658,1.201389,0.9585964,2.40854,0.9915126,0
36282,9.12299,1.986318,5.719771,-0.7864334,0.5742537,0.1947189,0
36283,-3.70761,11.31401,6.015258,-1.062773,-1.201625,-1.230328,0
36284,-4.428013,4.665044,8.16267,-0.9237119,-1.108047,-1.915047,0
36285,3.587909,9.253227,8.179716,-0.6244758,-0.6494417,-1.978938,0
36286,5.756538,9.853083,6.619559,-0.5527949,-0.06036356,-1.486899,0
36287,-1.743133,11.07131,4.086248,0.1033178,0.5135922,-0.7024458,0
36288,-0.1636826,12.15841,3.105787,0.009326295,1.164261,-0.7513116,0
36289,-0.470862,9.24172,2.965574,-0.04888716,0.6187541,-0.8287588,0
36290,-2.933819,8.294462,3.915624,-0.08072515,0.6176211,-0.5588467,0
36291,-1.110284,9.445027,5.002475,-0.1173777,1.395651,-0.2074381,0
36292,2.740747,10.06648,5.431642,-0.04033336,1.686874,-0.08855392,0
36293,4.257878,8.319942,5.868155,0.1924715,1.164207,-0.1098058,0
36294,4.581563,8.133958,4.756876,0.2048417,0.8734783,-0.1612911,0
36295,1.404108,9.043775,4.388278,0.2581835,0.2689414,-0.2749383,0
36296,0.3302066,8.652385,3.936343,0.2468277,0.264972,-0.2631776,0
36297,-0.2925868,9.286431,3.273389,0.2278076,0.551177,-0.133874,0
36298,0.1520517,8.534693,4.320498,0.2299704,0.7248122,-0.1051415,0
36299,1.305249,8.490996,4.073846,0.1890785,0.9121024,-0.006936185,0
36300,1.177971,9.397697,4.009817,0.1669487,0.8340463,0.03243783,0
36301,0.8933163,8.974524,4.687789,0.2582071,0.8034281,0.06467804,0
36302,1.860665,8.856207,4.473106,0.2698022,0.8320549,0.09296816,0
36303,2.830596,8.975298,4.415298,0.3134824,0.6021225,0.04413708,0
36304,2.569922,9.033385,4.073268,0.3311111,0.2982353,-0.03292853,0
36305,1.176899,9.188758,3.880621,0.374582,-0.01632802,-0.06423281,0
36306,-0.8043235,8.836975,3.82758,0.3869454,0.03063287,-0.02803573,0
36307,1.246805,8.810412,3.40732,0.3656994,0.3020711,0.02681054,0
36308,1.240398,9.129205,3.300199,0.3907032,0.2849314,0.02869608,0
36309,-0.1236792,8.628187,3.798705,0.4711688,0.4031775,0.07099574,0
36310,1.998949,9.054229,3.573575,0.4388101,0.4965752,0.1167455,0
36311,2.154039,9.114249,3.41021,0.4579581,0.267303,0.08802703,0
36312,2.001396,9.006979,3.16651,0.4519371,0.04606678,0.03707964,0
36313,1.905631,9.204174,2.702232,0.4192819,-0.2385499,-0.01114039,0
36314,1.816697,9.22844,2.337386,0.3925877,-0.37866,-0.04635343,0
36315,1.234349,9.287932,1.807932,0.313459,-0.6684624,-0.08597408,0
36316,0.1205553,9.166418,1.901954,0.265184,-0.7755334,-0.1031067,0
36317,-0.07218024,8.967823,2.062173,0.1798856,-0.5980212,-0.04828482,0
36318,0.4197601,9.200405,2.062339,0.1298637,-0.459436,-0.01183987,0
36319,0.6222797,9.5262,2.09848,0.07842403,-0.3676757,0.01915534,0
36320,0.6796943,9.528297,2.226769,0.07147002,-0.3015581,0.04803352,0
36321,1.229882,9.358979,2.279216,0.04667405,-0.1677934,0.06999696,0
36322,1.319884,9.370581,2.150581,0.02842571,-0.1435727,0.07844132,0
36323,1.500735,9.110451,1.593956,-0.0645589,-0.2150285,0.07414663,0
36324,0.615216,9.30345,1.15469,-0.1357568,-0.2982656,0.08082461,0
36325,-0.18,9.262466,0.7503214,-0.3019294,-0.1569408,0.160045,0
36326,-0.1485591,8.962627,0.3495759,-0.4129166,-0.02713282,0.2264124,0
36327,-0.05776809,9.094011,0.02991541,-0.7176474,0.2268352,0.3723141,0
36328,-1.479377,10.06916,0.007973482,-0.8615388,0.4563065,0.5401407,0
36329,-2.991066,9.079824,2.465273,-0.9405454,1.020899,0.7657271,0
36330,-1.326228,9.086914,4.704204,-1.00428,1.575283,1.020189,0
36331,2.144596,9.43961,5.010364,-0.866035,2.327852,1.709142,0
36332,2.074989,10.13227,6.403283,-0.6539386,2.731231,2.111747,0
36333,-0.5316491,5.737134,8.104845,-0.2816016,3.598922,2.250142,0
36334,-0.5188768,6.106658,9.011174,-0.1871127,4.376045,2.827343,0
36335,2.790115,5.241598,9.557072,0.254535,5.064837,3.159165,0
36336,5.979209,5.539759,8.628695,0.4474887,5.051683,3.136235,0
36337,7.472444,7.982985,6.583752,1.0767,3.940313,2.573248,0
36338,8.308926,8.763657,5.266558,1.457601,2.926226,1.961726,0
36339,9.208224,7.15084,3.543365,1.69787,1.315009,0.9511172,0
36340,6.093103,5.002635,4.339636,1.204821,0.05190591,0.1367906,0
36341,-0.242621,3.082557,6.873589,-0.08728101,-0.3474311,-0.5208012,0
36342,2.41175,12.53086,4.577337,-0.3805861,-0.1153879,-0.6888486,0
36343,3.139077,10.69374,2.165806,0.2907959,-0.2945065,-0.761953,0
36344,4.070917,11.8698,2.016582,0.07351367,-0.4088598,-0.5950076,0
36345,-0.4064865,7.62941,4.851744,0.02396378,-0.1088245,-0.735573,0
36346,0.2021538,7.501828,5.776849,0.03410495,0.334554,-0.5600933,0
36347,1.95983,8.271417,5.93017,0.1465884,0.5957558,-0.5784426,0
36348,1.480243,9.784685,5.454198,0.2801487,0.4404957,-0.5761224,0
36349,0.3662598,8.97864,4.199521,0.3640103,0.4833154,-0.5132866,0
36350,-0.2230025,9.273418,3.78963,0.3776071,0.634363,-0.455298,0
36351,-0.7161645,9.118219,3.652575,0.3730107,0.8120429,-0.3309678,0
36352,-0.6112244,9.087959,3.168033,0.355576,0.8218689,-0.2921374,0
36353,-1.317726,9.072326,3.290853,0.3604448,0.7263501,-0.231252,0
36354,0.4439767,8.442789,3.204184,0.2344672,0.8042608,-0.1134147,0
36355,2.194222,8.977745,3.172581,0.09444444,0.4492332,-0.1315746,0
36356,1.351046,8.904822,4.112168,0.101746,0.1340733,-0.1971959,0
36357,0.7745934,8.435407,3.941084,0.08905801,-0.01287709,-0.2157837,0
36358,0.9443955,8.838848,3.521408,0.02801444,-0.0220365,-0.2122222,0
36359,-0.6720452,9.097955,3.971989,0.08418484,0.01344754,-0.1714434,0
36360,-0.4000119,9.484989,3.310005,0.0644117,0.1348982,-0.1257638,0
36361,-0.6556423,8.764653,2.935179,0.1011421,0.2488722,-0.0746943,0
36362,0.1548943,9.17522,2.533295,0.004962309,0.3312413,-0.02040333,0
36363,-0.8642298,9.359082,2.251811,-0.05548104,0.09881437,-0.006256829,0
36364,-2.8096,8.680665,3.614139,-0.06869733,0.3159403,0.07309275,0
36365,1.131874,8.820398,4.174701,-0.1300816,0.7265253,0.1751223,0
36366,1.301443,8.957745,3.643463,-0.1386256,0.4789987,0.1268922,0
36367,-1.631637,8.928409,4.158252,-0.1234692,0.2892547,0.1333854,0
36368,-0.5844629,8.866105,3.719168,-0.1725772,0.476584,0.1885801,0
36369,0.8774911,9.315656,2.422818,-0.2108512,0.3801618,0.200976,0
36370,0.5106397,8.861279,1.337004,-0.2859184,0.1364132,0.1916212,0
36371,-4.488856,10.26657,2.284713,-0.5094457,-0.05683059,0.3317713,0
36372,-3.670779,8.19272,4.289598,-0.5168064,0.5056734,0.4912207,0
36373,3.373468,8.402891,3.538612,-0.6428245,0.8748845,0.5808905,0
36374,0.6026476,9.31787,2.819482,-0.6986655,0.1293405,0.5653313,0
36375,-3.573063,7.426309,6.840991,-0.54766,0.6714185,0.6805011,0
36376,2.129744,7.946565,6.616384,-0.5649328,1.093612,0.7755158,0
36377,1.985931,8.556053,4.346107,-0.5053702,0.5512984,0.7716665,0
36378,-0.5949088,9.273847,4.834048,-0.4589601,0.5328333,0.8629224,0
36379,-0.7996263,6.300432,6.423159,-0.3809004,1.622568,1.453243,0
36380,1.845682,6.605083,6.262624,-0.3060523,2.167436,1.766584,0
36381,1.254347,7.992695,6.598174,-0.2675065,2.38148,2.018084,0
36382,0.8732585,8.04973,6.52636,-0.1524437,2.41026,2.034115,0
36383,0.6913918,8.170129,6.70076,-0.03630034,2.329482,1.843604,0
36384,1.504674,7.790305,6.376931,0.006843778,2.197286,1.647433,0
36385,2.468781,7.534906,5.69175,0.01466868,1.788531,1.368932,0
36386,1.910274,7.83411,5.719589,0.0251835,1.587015,1.257041,0
36387,1.191669,7.704993,5.715262,0.07078577,1.444444,1.117127,0
36388,1.555489,7.92,5.65269,0.07967631,1.479665,1.097023,0
36389,2.864791,8.433521,5.393239,0.0733785,1.377073,0.9639363,0
36390,3.084263,8.200954,5.384003,0.05746982,1.185401,0.8743237,0
36391,3.039077,7.61927,5.508476,0.06194015,0.859625,0.6850831,0
36392,1.454065,7.970037,5.839851,0.09920403,0.5990546,0.5568725,0
36393,0.8669274,7.611956,5.628435,0.140837,0.5691775,0.4067391,0
36394,1.016329,7.84523,5.447981,0.1603174,0.5186034,0.321905,0
36395,1.54059,8.102252,5.284424,0.1784752,0.4305324,0.2056446,0
36396,1.543123,8.329834,5.068439,0.1766949,0.2890984,0.1035852,0
36397,1.701442,7.823212,5.297044,0.178804,0.2212403,0.002480584,0
36398,2.630902,7.582514,5.198388,0.1450221,0.112499,-0.0759005,0
36399,2.028126,8.242233,5.504017,0.1493806,-0.1639776,-0.2298135,0
36400,1.939501,7.733644,5.559501,0.1950486,-0.3126371,-0.3248183,0
36401,0.9384627,8.943417,5.003793,0.1878725,-0.4022696,-0.3424678,0
36402,0.3759456,8.63496,4.788822,0.1775238,-0.301213,-0.2620891,0
36403,0.8719227,7.997797,4.549359,0.1189085,-0.0885771,-0.1979338,0
36404,1.386474,8.507944,4.56294,0.06624592,-0.1023288,-0.1866667,0
36405,0.6522559,8.009608,5.065686,0.05976931,-0.1839353,-0.1918987,0
36406,0.1903673,8.168715,5.143028,0.05353219,-0.1534154,-0.1633592,0
36407,0.4690024,8.473998,4.841714,0.047963,0.0005551798,-0.09541676,0
36408,1.145316,8.288404,4.721596,0.02474068,0.05932199,-0.08036467,0
36409,1.533281,8.456517,4.615101,-0.01575601,0.005054425,-0.09451126,0
36410,0.7679045,8.510285,4.961048,-0.02068788,-0.02256616,-0.09814154,0
36411,0.7776635,8.096023,4.987705,-0.0484101,0.02688525,-0.08454202,0
36412,0.6498029,8.424272,4.990099,-0.05111111,0.02830619,-0.07721834,0
36413,0.7015199,8.145497,5.133977,-0.04377252,0.06126492,-0.05801052,0
36414,0.9540477,8.342143,4.981488,-0.06428421,0.08804132,-0.04878558,0
36415,0.8964447,8.012073,5.157111,-0.05491695,0.1112984,-0.05266495,0
36416,1.296097,8.215119,4.977806,-0.0733308,0.1066831,-0.06221716,0
36417,0.6401483,8.35,5.22908,-0.06566284,0.03362068,-0.07777778,0
36418,0.5653129,8.257344,5.286328,-0.05725613,0.07963485,-0.06927491,0
36419,0.7556137,8.202225,5.159834,-0.05483629,0.08666202,-0.05547719,0
36420,0.434916,8.055084,5.208992,-0.05458398,0.1122868,-0.05621576,0
36421,0.9656858,8.306591,5.312956,-0.06498943,0.1543951,-0.05220813,0
36422,0.7859111,8.141313,5.372044,-0.05485059,0.1286539,-0.05557683,0
36423,1.029431,8.310106,5.109556,-0.06670784,0.1341565,-0.0666255,0
36424,1.045086,8.434051,5.046121,-0.05718028,0.05885208,-0.08431348,0
36425,0.2191908,8.158777,5.176115,-0.07171041,0.009164466,-0.08367017,0
36426,0.1373005,7.854879,5.354879,-0.088552,0.09542396,-0.07821731,0
36427,1.08956,8.460644,4.966983,-0.09924732,0.05373785,-0.07683052,0
36428,0.2896212,8.07,5.250189,-0.09922395,0.01864446,-0.08439658,0
36429,0.4554172,8.34302,5.197603,-0.1118976,0.03310144,-0.07493043,0
36430,0.3059794,7.874227,5.477113,-0.1017719,0.04021044,-0.07129125,0
36431,0.8178659,8.14789,5.373598,-0.1064969,0.03496121,-0.0707466,0
36432,0.4543419,8.203016,5.330941,-0.1137794,-0.003333333,-0.07776955,0
36433,0.3071651,7.90947,5.526729,-0.1037214,0.01915803,-0.07656964,0
36434,0.5041197,8.133176,5.568239,-0.09599278,0.0214026,-0.06995142,0
36435,0.5059264,8.209206,5.695132,-0.07883082,0.01111111,-0.07887727,0
36436,0.660981,7.779019,5.663774,-0.06352338,0.002529244,-0.08080409,0
36437,0.2935993,8.27169,5.746964,-0.04414773,-0.03083965,-0.09136048,0
36438,0.1248887,7.78919,5.874693,-0.03014925,-0.005295834,-0.08414595,0
36439,0.6993448,8.442952,5.756393,-0.01141954,0.0002577407,-0.08741867,0
36440,0.5625584,8.227712,5.779557,0.02215761,-0.04738587,-0.09801751,0
36441,0.5205421,7.815857,5.801529,0.04847041,-0.01285057,-0.1028663,0
36442,0.777993,8.404312,5.583383,0.06672195,-0.05998369,-0.1305157,0
36443,0.03913427,8.194555,6.116469,0.1861771,-0.05209033,-0.1339755,0
36444,0.5929246,7.883141,5.923502,0.1780058,0.03466281,-0.1300728,0
36445,1.338025,8.038354,5.840658,0.2553608,-0.0600457,-0.1979483,0
36446,0.5262303,7.854861,6.272846,0.290534,-0.1018375,-0.2126496,0
36447,0.1150935,7.949089,5.94965,0.3458925,-0.09521859,-0.2125955,0
36448,0.2396039,8.210113,5.510621,0.3881238,-0.1181342,-0.232956,0
36449,-0.4805386,8.256954,4.929025,0.3989906,-0.1496127,-0.1990414,0
36450,-1.281213,8.156166,4.509661,0.391997,-0.1381306,-0.1775676,0
36451,-0.4726554,7.748452,4.352489,0.333562,0.0574743,-0.09668641,0
36452,-0.2026717,8.316355,3.988249,0.2720714,0.07595566,-0.07730377,0
36453,-0.9316769,8.392935,4.216467,0.1846597,-0.03589614,-0.02010761,0
36454,-0.5219452,8.303456,4.57238,0.1399582,0.001163323,0.006697994,0
36455,0.1826926,9.021681,5.316436,0.09091456,0.05311539,0.04776708,0
36456,-0.2118422,8.636766,6.651448,0.1339539,0.01557447,0.06088662,0
36457,1.434473,8.145685,5.975976,0.230889,0.05153692,0.06262961,0
36458,0.6899823,8.845155,5.236051,0.3082431,-0.1164862,0.02995336,0
36459,-0.386222,8.828932,4.581889,0.3566023,-0.2118276,0.01016513,0
36460,-0.5022303,8.397806,4.40482,0.3634237,-0.1313642,0.04399573,0
36461,0.3072625,8.317677,3.701244,0.2934993,-0.02738185,0.07097065,0
36462,0.5115162,8.929392,3.355757,0.2467038,-0.0879828,0.0661297,0
36463,-0.5685496,8.61855,2.973053,0.186187,-0.1997871,0.06677434,0
36464,-0.5608352,8.63833,2.666727,0.09733396,-0.1168056,0.1077627,0
36465,-0.8914633,8.655366,2.476829,-0.07537355,-0.03715082,0.1828326,0
36466,-1.093377,8.51298,2.503377,-0.1856119,-0.007020595,0.2387401,0
36467,-0.5242528,8.523543,2.123151,-0.4110551,0.08358847,0.3273152,0
36468,-0.5965859,9.582976,1.802203,-0.6289548,0.09038073,0.3971406,0
36469,0.800955,9.975634,2.08538,-0.8793382,0.1359113,0.458419,0
36470,0.7410822,10.01338,2.548658,-1.025765,0.196427,0.4695002,0
36471,0.920145,12.80034,2.78715,-1.330902,0.3391144,0.6102364,0
36472,1.411978,15.07908,3.996314,-1.584,0.335372,0.6929327,0
36473,-3.21949,12.2106,8.041059,-1.117396,-0.157661,0.7869937,0
36474,-5.959365,3.296623,12.26106,-0.5246508,0.1118078,1.013656,0
36475,2.685697,2.246765,9.879003,-0.134037,2.251244,1.8434,0
36476,4.343636,6.350943,8.328384,0.6061337,2.649126,2.016242,0
36477,1.053864,8.89484,7.940067,2.223839,2.132771,2.03552,0
36478,0.9481192,7.903236,8.924514,2.984373,2.031276,2.107275,0
36479,0.09027065,5.123452,8.230898,3.663126,1.970047,2.381523,0
36480,-2.238362,5.948914,8.194382,3.67541,2.0371,2.440097,0
36481,-0.8700441,0.7415796,9.69769,2.940983,3.189803,2.311327,0
36482,4.60814,0.1204018,9.491679,1.389115,4.325815,2.094663,0
36483,25.14545,11.95876,2.289841,-0.0009067579,3.763703,1.411727,0
36484,19.48277,9.339084,1.241076,0.5161983,0.589902,-0.2346069,0
36485,0.8838392,9.160366,4.496857,0.686329,-4.867681,-1.722111,0
36486,-17.92777,10.02558,5.089473,0.543625,-5.229116,-1.802921,0
36487,-7.561646,10.49455,1.864076,0.5111402,-0.4992037,-0.4792637,0
36488,0.1536685,9.56292,1.366392,0.4758766,2.436759,0.2439839,0
36489,13.17337,9.589846,0.5162152,0.2554853,2.011516,0.08867577,0
36490,7.230017,8.982309,1.45769,0.260174,-0.04339359,-0.3003367,0
36491,-2.792399,9.578313,2.596661,0.2074799,-1.186424,-0.4459633,0
36492,-6.202792,9.614797,2.667924,0.2825138,-0.4533504,-0.2943046,0
36493,-1.12087,9.479694,2.595153,0.275294,1.267216,0.1300666,0
36494,3.932319,9.376888,2.075126,0.2906555,1.618651,0.1556743,0
36495,6.633516,10.0506,0.7796474,0.2657446,0.922565,-0.0006906611,0
36496,3.72032,9.3694,1.137591,0.2387235,0.06285687,-0.1989919,0
36497,-0.2320263,9.065486,1.822685,0.1510007,-0.2865833,-0.2693892,0
36498,-1.109773,9.985751,2.354816,0.08754308,-0.0812257,-0.1880786,0
36499,1.501974,9.543255,1.813082,0.1260492,0.3735104,-0.1085948,0
36500,2.367528,9.47593,1.699114,0.106763,0.3897614,-0.08385079,0
36501,3.367764,9.526034,1.455865,0.04404612,0.08425151,-0.1310524,0
36502,0.8034714,9.353818,1.590912,0.05183167,-0.2085404,-0.1809022,0
36503,-0.8976969,9.763551,1.960787,0.01377649,-0.2456005,-0.1311818,0
36504,0.2942368,9.313235,1.609093,0.01155207,0.02672767,-0.07376558,0
36505,1.05019,9.512807,1.816447,-0.006892183,0.04289877,-0.03231619,0
36506,0.9177948,9.427244,1.76,-0.01760935,0.008888889,-0.01505668,0
36507,1.363464,9.764749,1.895643,-0.04554735,0.04110525,0.005552037,0
36508,1.409253,9.356807,2.187012,-0.005016687,0.01126251,-0.01516422,0
36509,1.264235,9.679094,2.101518,0.002002974,-0.03161428,-0.02151468,0
36510,1.269665,9.582201,2.164401,0.03572592,-0.03808593,-0.02867802,0
36511,1.046467,9.48563,1.924608,0.08679263,-0.05115692,-0.05710193,0
36512,1.121331,9.48962,1.768251,0.06032326,-0.03396741,-0.05149588,0
36513,1.471079,9.472537,1.950612,0.08094235,-0.0305841,-0.0588707,0
36514,0.9092887,8.973663,1.824018,0.1,-0.0707396,-0.05888899,0
36515,1.258954,9.88721,1.728605,0.04135678,-0.06240928,-0.01888889,0
36516,0.8634235,9.256793,1.74,0.09073709,-0.08752245,-0.04863356,0
36517,0.5925716,9.581966,1.725462,0.08010785,-0.05272551,-0.01702615,0
36518,0.6142919,9.698022,1.67209,0.07560127,-0.006975224,-0.004513013,0
36519,1.425857,9.449522,1.481593,0.08162834,0.08118777,0.01566812,0
36520,1.453224,9.533224,1.392896,0.0535578,0.05138383,0.01484512,0
36521,1.050017,9.52272,1.520895,0.03777778,0.017978,0.01564664,0
36522,0.8575951,9.55,1.626211,0.03586781,0.01454592,0.01111111,0
36523,0.954053,9.626943,1.489668,0.02478034,0.03412332,0.01668144,0
36524,1.29656,9.676274,1.568057,0.01188039,0.06777778,0.02769232,0
36525,1.141041,9.53675,1.617792,0.002773891,0.03077234,0.02,0
36526,1.006488,9.49748,1.622748,0.006666667,0.03423505,0.01756838,0
36527,1.208605,9.534883,1.566278,-0.005885105,0.05621466,0.02687376,0
36528,1.052747,9.440197,1.51,-0.001719528,0.03445741,0.02010572,0
36529,1.140089,9.672369,1.42,-0.01932693,0.03575233,0.01990474,0
36530,1.186712,9.506576,1.466712,-0.02381093,0.03063351,0.01396685,0
36531,1.017944,9.600818,1.583014,-0.04324318,0.03517505,0.01859853,0
36532,1.146959,9.628247,1.609123,-0.03843766,0.04860608,0.02028281,0
36533,1.073071,9.57023,1.762956,-0.04766132,0.03678068,0.01586123,0
36534,1.277398,9.575204,1.799837,-0.04151221,0.048929,0.0146851,0
36535,1.249274,9.467634,1.820726,-0.03144017,0.0338547,0.003470095,0
36536,1.47218,9.580426,1.781754,-0.04444444,0.02522274,0.005777927,0
36537,1.361461,9.638247,1.828247,-0.02600346,-0.01044791,-0.01555556,0
36538,1.27382,9.62176,1.88794,-0.02096619,-0.03111111,-0.02192633,0
36539,1.002962,9.654075,1.717222,-0.02001718,-0.05774342,-0.02619817,0
36540,1.079688,9.599792,1.64567,-0.0119855,-0.03147899,-0.02494348,0
36541,1.142914,9.42755,1.542682,-0.03293999,-0.0441688,-0.01476887,0
36542,0.7411154,9.611853,1.659622,-0.04536199,-0.03526521,-0.01113531,0
36543,1.289655,9.59913,1.630755,-0.06654632,0.02293217,0.01103088,0
36544,1.15239,9.461522,1.620507,-0.06152732,-0.0172167,0.003612031,0
36545,1.051302,9.483322,1.757329,-0.07282005,-0.02644564,0.0001364762,0
36546,1.280416,9.427078,1.732914,-0.07974226,-0.01690152,0.00390606,0
36547,0.923423,9.547032,1.759224,-0.09555556,-0.05444444,0.004207664,0
36548,0.9905736,9.477706,1.89293,-0.09018844,-0.009604962,0.007777778,0
36549,1.271985,9.603715,1.793308,-0.09512976,0.01227008,0.01191484,0
36550,1.015728,9.537864,1.875709,-0.08870254,-0.01870254,0.00592825,0
36551,1.378637,9.44,1.852159,-0.09222222,0.01404505,0.005243237,0
36552,1.302018,9.534863,1.947615,-0.1001369,-0.0250835,-0.005509909,0
36553,0.9719838,9.444268,1.971423,-0.0951723,-0.0448277,-0.006545358,0
36554,0.9823057,9.436153,1.911282,-0.1023383,-0.00825067,0.006724687,0
